question_id,question,answer,expected_doc_id,rank,score,retrieved_doc_id,chunk_id,answer_in_chunk,retrieved_text
c1_36511-1,본안 소송에서 조달청이 패소했다는 건 무엇을 의미하는가?,소송 제재 자체에 문제가 있었다는 의미,doc_0004,3,0.836857,doc_0112,doc_0112_chunk_001,X,"받아들이지 않는다면 답답한 건 내가 아니라 정부다”라고 말했다. 이는 기존의 ‘선조사, 후공사’ 요구와 비교할 때 사실상 ‘공사 중지 요구’는 포기한 것이나 마찬가지라는게 측근들의 설명이다. 해결책을 찾는다면 ‘환경영향 공동 조사와 이를 위한 공사 일정 조정’ 정도에서찾아야 했는데 정부가 “일개인 때문에 국책사업을 자꾸만 중단한다는게 말이 되느냐”는 여론을 의식, 공동 조사마저 거부하는 바람에 사태가 악화될 대로 악화됐다는것. 한나라당과 민주노동당 등 야당 의원들이 ‘환경영향평가 재실시’ 결의안 상정등을 약속하고 있는 것은 이 점"
c1_36511-1,본안 소송에서 조달청이 패소했다는 건 무엇을 의미하는가?,소송 제재 자체에 문제가 있었다는 의미,doc_0004,4,0.832022,doc_0108,doc_0108_chunk_003,X,"도 불과 몇달 사이에 스스로 부정한 셈입니다. 군 관계자는 항소심을 수행한 군 법무관은 육군 소속이어서 국방부에서 순직 결정을 몰랐던 것 같다고 해명했습니다. 그러면서도 국가 배상 소송은 법리 다툼을 위해 항소할 수 있다고 말했습니다. KBS 뉴스 김영은입니다."""
c1_36511-1,본안 소송에서 조달청이 패소했다는 건 무엇을 의미하는가?,소송 제재 자체에 문제가 있었다는 의미,doc_0004,5,0.826991,doc_0004,doc_0004_chunk_003,X,"이관된 것이 조달청 제재건수가 증가한 가장 큰 이유""라고 해명했다. 김평화 기자 peace@mt.co.kr"
c1_36512-1,조달청은 불공정 조달행위가 생길 경우 어떻게 하고 있는가?,계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시,doc_0004,1,0.854837,doc_0004,doc_0004_chunk_001,X,거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의 행정가처분 소송 건수 증가세는 더 가파랐다. 2012년 20건에 불과했던 가처분 소송은 지난해 116건으로 4년만에 5.8배 급증했다. 올해는 7월까지 총 59건 접수됐다. 소송 결과 인용률(조달청 패소율)은 평균 86%에 달한다.부정당제제 행정처분의 원인이 되는 본안 소송도 해마다 늘고 있다. 지난해 본안 소송 건수는 107건에 달했다. 인용률은 28%까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의
c1_36512-1,조달청은 불공정 조달행위가 생길 경우 어떻게 하고 있는가?,계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시,doc_0004,2,0.853067,doc_0004,doc_0004_chunk_000,O,"[[the300]기업들 행정가처분 소송도 증가, 조달청 패소율 86%]조달청이 부정당업자를 제재하는 '부정당제재' 건수가 최근 4년 새 2배 가까이 증가한 것으로 확인됐다.28일 국회 기획재정위원회 소속 엄용수 |자유한국당| 의원실이 조달청에서 입수한 자료에 따르면 부정당제재 건수는 2012년 233건이던에서 지난해 442건으로 증가했다. 올해엔 7월까지 324건으로 나타났다.조달청은 불공정 조달행위가 생길 경우 계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의"
c1_36512-1,조달청은 불공정 조달행위가 생길 경우 어떻게 하고 있는가?,계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시,doc_0004,3,0.850443,doc_0004,doc_0004_chunk_002,X,"까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의미다.엄 의원은 ""조달청이 정확한 행정 집행을 통해 업무를 마무리하는 것이 아니라 기업의 소송액 등 부담을 가중시키는 소송을 유발하고 있다""며 ""관련 제도 정비 등 조달행정 선진화를 통해 기업 부담을 가중시키는 소송이 남발하지 않도록 특단의 조치가 필요하다""고 강조했다.조달청 관계자는 ""지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것이 조달청 제재건수가 증가한 가장 큰 이유""라고 해명했다. 김평화 기자 peace"
c1_36512-1,조달청은 불공정 조달행위가 생길 경우 어떻게 하고 있는가?,계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시,doc_0004,4,0.827943,doc_0125,doc_0125_chunk_002,X,"도 많은 피해를 보지 않습니까. 지자체나 도에서나 여러모로 사후 관리...(가 필요합니다.)] 제대로 영업을 하지 않아도 아무런 규정이 없어 규제할 방법은 없습니다.[조명희/안동시 일자리경제과장 : 청년 창업이다 보니깐 조금 문제점이 있고 (추가) 운영을 하면서 문제가 계속되면 우리 기관에서도...(대책을 마련할 계획입니다.)] 애초 사업 취지가 무색한 실정, 전국 많은 지방자치단체는 올해도 여전히 수백만 원에서 수천만 원씩 &청년점포&를 지원하고 있습니다. KBS 뉴스 조혜진입니다."""
c1_36512-1,조달청은 불공정 조달행위가 생길 경우 어떻게 하고 있는가?,계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시,doc_0004,5,0.824371,doc_0004,doc_0004_chunk_003,X,"이관된 것이 조달청 제재건수가 증가한 가장 큰 이유""라고 해명했다. 김평화 기자 peace@mt.co.kr"
c1_36513-1,조달청 관계자가 밝힌 조달청 제재건수가 증가한 가장 큰 이유는?,지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것,doc_0004,1,0.925512,doc_0004,doc_0004_chunk_003,X,"이관된 것이 조달청 제재건수가 증가한 가장 큰 이유""라고 해명했다. 김평화 기자 peace@mt.co.kr"
c1_36513-1,조달청 관계자가 밝힌 조달청 제재건수가 증가한 가장 큰 이유는?,지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것,doc_0004,2,0.894797,doc_0004,doc_0004_chunk_002,O,"까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의미다.엄 의원은 ""조달청이 정확한 행정 집행을 통해 업무를 마무리하는 것이 아니라 기업의 소송액 등 부담을 가중시키는 소송을 유발하고 있다""며 ""관련 제도 정비 등 조달행정 선진화를 통해 기업 부담을 가중시키는 소송이 남발하지 않도록 특단의 조치가 필요하다""고 강조했다.조달청 관계자는 ""지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것이 조달청 제재건수가 증가한 가장 큰 이유""라고 해명했다. 김평화 기자 peace"
c1_36513-1,조달청 관계자가 밝힌 조달청 제재건수가 증가한 가장 큰 이유는?,지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것,doc_0004,3,0.89025,doc_0004,doc_0004_chunk_000,X,"[[the300]기업들 행정가처분 소송도 증가, 조달청 패소율 86%]조달청이 부정당업자를 제재하는 '부정당제재' 건수가 최근 4년 새 2배 가까이 증가한 것으로 확인됐다.28일 국회 기획재정위원회 소속 엄용수 |자유한국당| 의원실이 조달청에서 입수한 자료에 따르면 부정당제재 건수는 2012년 233건이던에서 지난해 442건으로 증가했다. 올해엔 7월까지 324건으로 나타났다.조달청은 불공정 조달행위가 생길 경우 계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의"
c1_36513-1,조달청 관계자가 밝힌 조달청 제재건수가 증가한 가장 큰 이유는?,지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것,doc_0004,4,0.890211,doc_0004,doc_0004_chunk_001,X,거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의 행정가처분 소송 건수 증가세는 더 가파랐다. 2012년 20건에 불과했던 가처분 소송은 지난해 116건으로 4년만에 5.8배 급증했다. 올해는 7월까지 총 59건 접수됐다. 소송 결과 인용률(조달청 패소율)은 평균 86%에 달한다.부정당제제 행정처분의 원인이 되는 본안 소송도 해마다 늘고 있다. 지난해 본안 소송 건수는 107건에 달했다. 인용률은 28%까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의
c1_36513-1,조달청 관계자가 밝힌 조달청 제재건수가 증가한 가장 큰 이유는?,지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것,doc_0004,5,0.845104,doc_0036,doc_0036_chunk_000,X,"금융위원회가 부과하는 과징금·과태료 수납률이 저조해 개선방안이 필요하다는 지적이 나왔다. 국회예산정책처가 최근 펴낸 '2011회계연도 결산 분석 종합' 보고서에 따르면 지난해 금융위가 공시위반 기업 등에 부과한 과징금 및 과태료는 총 421억5000만원에 달했지만 실제 걷힌 금액은143억100만원으로 수납률이 33.9%에 달했다. 과징금은 징수결정액 401억1200만원 중 133억3200만원이 수납돼 수납률이 33.2%에 그쳤고, 과태료도 20억3800만원중 9억6900만원만 걷혀 수납률이 47.5%에 머물렀다. 이처럼 징수실적이"
c1_81296-1,화성 탐사 로버인 오퍼튜니티는 누가 만든거야?,NASA,doc_0005,1,0.879772,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과"
c1_81296-1,화성 탐사 로버인 오퍼튜니티는 누가 만든거야?,NASA,doc_0005,2,0.829546,doc_0005,doc_0005_chunk_001,X,"르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81296-1,화성 탐사 로버인 오퍼튜니티는 누가 만든거야?,NASA,doc_0005,3,0.814452,doc_0168,doc_0168_chunk_000,X,“태권도 기술·정신 함께 담아낼 터” “우리 프로젝트의 근본은 태권도 정신이다. 요새처럼 컴퓨터 게임의 버튼 하나로 적을 죽일 수 있는 시대에 태권도 정신의 의미는 크다고 생각한다. 정정당당히 겨뤄 승부를 내는 것을 말한다. 이런 게임문화에 익숙한 서유럽쪽에 한국의 태권도 정신을 느끼게 하는 작품을 만들겠다.” 경기도 문화의전당이 기획·제작해 오는 5월 말 서울에서 첫선을 보이는 태권도 소재 넌버벌 퍼포먼스 〈달밤의 기사〉(가제)의 연출을 맡은 키르키스탄 출신의 세계적인 연출가 빅토르 크라메르(43)가 28일 기자회견에서 “태권도의
c1_81296-1,화성 탐사 로버인 오퍼튜니티는 누가 만든거야?,NASA,doc_0005,4,0.810762,doc_0171,doc_0171_chunk_000,X,"작곡가 김도훈, 작사가 황성진 등이 속한 레인보우브릿지에이전시(이하 레인보우브릿지)에서 공개오디션을 오는 27일(토) 개최한다. 레인보우브릿지는 작곡가 김도훈을 비롯해 작곡가 이상호, 작사가 최갑원, 황성진 등 K-POP 최고의 프로듀서들이 소속된 곳으로 신인 캐스팅, 아티스트 트레이닝, 음악 프로듀싱 등을 전문으로 하는 아티스트&amp;뮤직 프로듀싱 전문기업이다. 이번 오디션은 가수, 싱어송라이터 등 아티스트를 꿈꾸는 사람이라면 누구나 지원 가능하며, 오는 19일(금)까지 레인보우브릿지 공식 홈페이지를 통해 접수할 수 있다. 서류"
c1_81296-1,화성 탐사 로버인 오퍼튜니티는 누가 만든거야?,NASA,doc_0005,5,0.807262,doc_0118,doc_0118_chunk_001,X,"대한 오마주를 담은 애니메이션 뮤직비디오가 제작됐다. '토르크막토'는 영화 '아바타'에서 영감을 받았다. 데뷔 5년차를 맞은 자메즈의 이번 정규앨범의 제목은 'God(신)'과 'Devil(악 마)', 또는 'Good(선)'과 'Evil(악)'의 합성어로 음반은 이들의 공존과 대비, 그 당위와 존재에 관한 의문과 감상을 담았다.자메즈는 이번 정규 음반을 위해 2년에 가까운 작업기간을 갖고 각고의 공을 들였다. 그는 그간 EP앨범과 10장 이상의 싱글앨범을 발표했으나 정규앨범 발표는 이번이 처음이다. 자메즈는 개성 있는 자신만의 예술"
c1_81297-1,오퍼튜니티는 언제 화성으로 하강했어?,2004년 1월,doc_0005,1,0.878534,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과"
c1_81297-1,오퍼튜니티는 언제 화성으로 하강했어?,2004년 1월,doc_0005,2,0.838995,doc_0005,doc_0005_chunk_001,X,"르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81297-1,오퍼튜니티는 언제 화성으로 하강했어?,2004년 1월,doc_0005,3,0.799385,doc_0200,doc_0200_chunk_001,X,"반드시 일어난다고 주장했다. 지난 20억 년 동안 태양계가 적어도 두 번 이상 “눈 덮인 지구(Snowball Earth)”를 만들만큼의 우주 먼지를 지나갔으며, 6억 년에서 7억 5천만년 사이에 이러한 냉각이 일어났다는 것이다. 우리 은하에는 수많은 분자 상태의 구름이 있으며 이들이 뭉쳐서 먼지 입자로 변한다. 태양계는 은하 속을 움직이면서 1억 년에서 10억 년에 한번 꼴로 우주 먼지 구름을 지나간다. 먼지 입자는 태양 빛을 우주로 반사시키면서 지구에서 나오는 열을 우주로 통과시킨다. 결국 먼지 입자는 지구온난화를 일으키는 온"
c1_81297-1,오퍼튜니티는 언제 화성으로 하강했어?,2004년 1월,doc_0005,4,0.791846,doc_0200,doc_0200_chunk_000,X,"◈ 과거 지구가 우주의 먼지 구름을 통과하면서 급속히 냉각됐을지도 모른다는 새로운 이론이 나왔다. 이에 따르면, 먼지 구름에 의해 지구 전체가 완전하게 얼음으로 뒤덮였다는 것이다. 미국과 러시아 과학자들은 성간 먼지가 지구 대기에 축적되어 지구를 냉각시켰으며, 이로 인해 지구 전체가 눈에 덮였을 것이라고 주장하고 있다. University of Colorado의 Alexander Pavlov와 그의 동료들은 이러한 우주 먼지에 의한 기후 냉각이 반드시 일어난다고 주장했다. 지난 20억 년 동안 태양계가 적어도 두 번 이상 “눈 덮인"
c1_81297-1,오퍼튜니티는 언제 화성으로 하강했어?,2004년 1월,doc_0005,5,0.791514,doc_0118,doc_0118_chunk_001,X,"대한 오마주를 담은 애니메이션 뮤직비디오가 제작됐다. '토르크막토'는 영화 '아바타'에서 영감을 받았다. 데뷔 5년차를 맞은 자메즈의 이번 정규앨범의 제목은 'God(신)'과 'Devil(악 마)', 또는 'Good(선)'과 'Evil(악)'의 합성어로 음반은 이들의 공존과 대비, 그 당위와 존재에 관한 의문과 감상을 담았다.자메즈는 이번 정규 음반을 위해 2년에 가까운 작업기간을 갖고 각고의 공을 들였다. 그는 그간 EP앨범과 10장 이상의 싱글앨범을 발표했으나 정규앨범 발표는 이번이 처음이다. 자메즈는 개성 있는 자신만의 예술"
c1_81298-1,탐사 로버 오퍼튜니티는 어디서 탐사중이야?,화성,doc_0005,1,0.872686,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과"
c1_81298-1,탐사 로버 오퍼튜니티는 어디서 탐사중이야?,화성,doc_0005,2,0.835479,doc_0005,doc_0005_chunk_001,O,"르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81298-1,탐사 로버 오퍼튜니티는 어디서 탐사중이야?,화성,doc_0005,3,0.815699,doc_0058,doc_0058_chunk_002,X,"시 탐구영역의 경우 선택과목 시간별로 해당 과목의 문제지가 아닌 다른 문제지를 보고 있는 행위 △기타 시험 감독관 지시에 따르지 않는 행위 등. 여기에 올해부터 시험시간 중 화장실에 가거나 시험시간 때 금지 물품을 휴대한의심을 받은 수험생은 복도 감독관으로부터 휴대용 금속탐지기로 검색을 받아야 하며, 불응하면 부정행위로 간주된다. 또 시험장마다 휴대용 전파감식기를 1대씩 나눠줘 시험실을 무작위로 선정해 휴대전화 사용 여부를 점검하게 되는데, 전파가 이용된 사실이 감지되면 그 교시 시험이 끝난 뒤 휴대용 금속탐지기를 동원, 검색을 실"
c1_81298-1,탐사 로버 오퍼튜니티는 어디서 탐사중이야?,화성,doc_0005,4,0.812352,doc_0146,doc_0146_chunk_000,X,"법무부는 8일 프랑스의 열차 제작업체 로르 그룹의 로베르 로르 회장이 서울의 공개된 장소에서 김우중 전 대우그룹 회장을 만났다는 외신보도와 관련, ""가능성이 매우 희박하다""는 반응을 보였다. 길태기 법무부 공보관은 ""김우중씨 명의로 된 한국 여권과 프랑스 여권을 모두확인한 결과, 김우중 전 회장이 출국한 이후 어느 쪽 여권으로도 귀국한 적이 없는것으로 확인됐다""고 밝혔다. 법무부 출입국관리국 고위관계자도 ""김우중 전 회장 정도의 인물이라면 설령 위조여권을 가지고 있었더라도 출입국 직원이 못알아봤을리 없다""며 ""요인들의 출입국내역은"
c1_81298-1,탐사 로버 오퍼튜니티는 어디서 탐사중이야?,화성,doc_0005,5,0.810015,doc_0146,doc_0146_chunk_002,X,"김 전 회장이 국내에 들어오려한다면 변호인을통해 사전 조율을 했을텐데 그런 움직임이 전혀 없었다""고 말했다. 앞서 프랑스 일간 리베라시옹은 로르 회장의 말을 인용, 로르 회장이 한국에서사업을 위해 김 전 회장을 고문역으로 고용했으며 로르 회장은 2003년 이래 김 전회장을 최소 세 번 만났는데 회동 장소 중 한 곳이 서울이었다고 전했다. 1999년 10월 출국한 김 전 회장은 2001년 5월 모두 41조원의 분식회계를 통해금융기관으로부터 9조2천억원의 사기대출을 받은 혐의 등으로 대검 중수부에 기소중지된 상태다. 5년 넘게 해외체"
c1_81299-1,오퍼튜니티가 화성 표면에서 발견한건 뭐야?,운석으로 보이는 특이한 암석,doc_0005,1,0.912164,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과"
c1_81299-1,오퍼튜니티가 화성 표면에서 발견한건 뭐야?,운석으로 보이는 특이한 암석,doc_0005,2,0.876177,doc_0005,doc_0005_chunk_001,X,"르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81299-1,오퍼튜니티가 화성 표면에서 발견한건 뭐야?,운석으로 보이는 특이한 암석,doc_0005,3,0.812514,doc_0200,doc_0200_chunk_000,X,"◈ 과거 지구가 우주의 먼지 구름을 통과하면서 급속히 냉각됐을지도 모른다는 새로운 이론이 나왔다. 이에 따르면, 먼지 구름에 의해 지구 전체가 완전하게 얼음으로 뒤덮였다는 것이다. 미국과 러시아 과학자들은 성간 먼지가 지구 대기에 축적되어 지구를 냉각시켰으며, 이로 인해 지구 전체가 눈에 덮였을 것이라고 주장하고 있다. University of Colorado의 Alexander Pavlov와 그의 동료들은 이러한 우주 먼지에 의한 기후 냉각이 반드시 일어난다고 주장했다. 지난 20억 년 동안 태양계가 적어도 두 번 이상 “눈 덮인"
c1_81299-1,오퍼튜니티가 화성 표면에서 발견한건 뭐야?,운석으로 보이는 특이한 암석,doc_0005,4,0.812015,doc_0200,doc_0200_chunk_001,X,"반드시 일어난다고 주장했다. 지난 20억 년 동안 태양계가 적어도 두 번 이상 “눈 덮인 지구(Snowball Earth)”를 만들만큼의 우주 먼지를 지나갔으며, 6억 년에서 7억 5천만년 사이에 이러한 냉각이 일어났다는 것이다. 우리 은하에는 수많은 분자 상태의 구름이 있으며 이들이 뭉쳐서 먼지 입자로 변한다. 태양계는 은하 속을 움직이면서 1억 년에서 10억 년에 한번 꼴로 우주 먼지 구름을 지나간다. 먼지 입자는 태양 빛을 우주로 반사시키면서 지구에서 나오는 열을 우주로 통과시킨다. 결국 먼지 입자는 지구온난화를 일으키는 온"
c1_81299-1,오퍼튜니티가 화성 표면에서 발견한건 뭐야?,운석으로 보이는 특이한 암석,doc_0005,5,0.811851,doc_0106,doc_0106_chunk_002,X,"발견했으며, 광-열-전기 에너지 변환 (입사하는 빛 신호로부터, 반도체의 온도변화 및 그에 따른 전기신호 출력)에 의한 것임을 학계에 보고했다. 말케시 쿠마 파텔(Malkeshkumar Patel) 박사(인천대학교 차세대 에너지 융합연구소)는 초고성능의 광센서의 반응에 대한 시스템을 개발했으며, 투명 반도체 광전 소자의 무전력 동작(Self-powered) 특성을 구현했다. 이 연구팀은 투명한 산화물 반도체의 또 하나의 특징인 전기극성 변화를 모태로 하는 생체의 이온변화 신경망을 닮은 센서(감지) 특성을 개발 중인 것으로 확인됐다"
c1_81300-1,탐사 로버는 어떻게 화성 표면에서 암석을 처음 발견했어?,화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서,doc_0005,1,0.895426,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과"
c1_81300-1,탐사 로버는 어떻게 화성 표면에서 암석을 처음 발견했어?,화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서,doc_0005,2,0.827642,doc_0005,doc_0005_chunk_001,X,"르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81300-1,탐사 로버는 어떻게 화성 표면에서 암석을 처음 발견했어?,화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서,doc_0005,3,0.805376,doc_0088,doc_0088_chunk_002,X,"에 발생했는데 강한 바람을 타고 확산돼 일주일간 계속됐다”고 설명했다. 화재는 민심을 험악하게 만들었고 네로 황제는 화마의 원인을 소수 그리스도인에게 돌렸다. 초기 기독교 박해는 이렇게 시작돼 그리스도인은 전 세계로 흩어진다. 이밖에도 마르틴 루터가 부인 카타리나 폰 보라를 너무나 사랑해 신약성경 갈라디아서에 비유했던 이야기, ‘신학대전’을 썼던 토마스 아퀴나스는 그가 소속한 수도회 규칙상 도보로만 다녀야 해서 1600㎞를 걸었다는 일화 등은 흥미진진하다. 책의 주요 부분마다 박스 정보를 배치해 읽는 재미도 더했다. 유 교수는 “기"
c1_81300-1,탐사 로버는 어떻게 화성 표면에서 암석을 처음 발견했어?,화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서,doc_0005,4,0.79729,doc_0088,doc_0088_chunk_001,X,이다. 유 교수는 17일 국민일보와의 전화통화에서 “역사서 집필에 당시 배경지식과 문화를 담은 것은 오늘의 기독교 역사를 만든 계기를 확인하기 위해서였다”며 “AD 64년 로마의 네로 황제 때 발생한 화재 사건이나 아우구스티누스의 모친 모니카가 아들을 계속 따라다닌 사연 등이 여기에 해당한다”고 말했다. 실제로 유 교수는 로마의 대화재를 조사하기 위해 현장을 답사했다. 그는 “로마는 지금도 여름에 바람이 많이 부는 곳”이라며 “당시 화재는 7월에 발생했는데 강한 바람을 타고 확산돼 일주일간 계속됐다”고 설명했다. 화재는 민심을 험악
c1_81300-1,탐사 로버는 어떻게 화성 표면에서 암석을 처음 발견했어?,화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서,doc_0005,5,0.796381,doc_0199,doc_0199_chunk_006,X,"자체 노력으로 십 여 년 만에 미세먼지를 절반 수준까지 줄였습니다. 우리에게도 시사하는 바가 크다고 볼 수 있습니다."""
c1_81301-1,과학자들이 오퍼튜니티가 발견한 암석이 금속 성분이 많이 포함된 운석인 것으로 생각하는 이유는?,"오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에",doc_0005,1,0.919409,doc_0005,doc_0005_chunk_001,X,"르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
